"AI_Agent_Session__c","Ai_Agent_Interaction_Type__c","Attribute__c","Demo_Identifier__c","End_Days__c","End_Time__c","External_ID__c","Individual__c","Previous_Interaction__c","Session_Owner_Object__c","Session_Owner__c","Start_Days__c","Start_Time__c","Telemetry_Trace_Span__c","Telemetry_Trace__c","Topic_API_Name__c"
"7d98dda4-aa43-43af-af0f-ef10bfe99442","TURN","","SKYWAVE_PHASE_4_5","-10.0","12:23:16","5f1e8ee4-9d4f-4871-afd2-1b1231c21de3","","","MessagingEndUser","0PAg8000000ZjblGAC","-10.0","12:23:13","0020e8a9-0855-4056-a4e3-8857bab461b4","91e6519d-695a-46ee-a5cb-796a585696d5","flight_management"
"7d98dda4-aa43-43af-af0f-ef10bfe99442","SESSION_END","","SKYWAVE_PHASE_4_5","-10.0","12:23:16","e8f8ece2-801b-4434-a9e8-80deab0b14f3","","","","","-10.0","12:23:16","7adf38cd-6eb6-4ee3-a3c0-97d799987f01","a1d42f71-817b-406d-aa80-c5d255030054","NOT_SET"
"68024bc0-7a86-4886-a8f4-013b34c15244","TURN","","SKYWAVE_PHASE_4_5","-2.0","18:55:02","39a7b891-31f6-4b62-add4-2be870f8d94d","","","MessagingEndUser","0PAg8000000Zl5hGAC","-2.0","18:55:00","5ae8fccd-0a88-4b1f-a50c-040362678ba4","593a3e49-e067-4e77-aaf6-6f1171ea3427","flight_management"
"68024bc0-7a86-4886-a8f4-013b34c15244","TURN","","SKYWAVE_PHASE_4_5","-2.0","18:55:55","c3a9e928-59a1-4214-a4fa-e5dc3c8cc0b4","","","MessagingEndUser","0PAg8000000Zl5hGAC","-2.0","18:55:53","2578c69e-705c-4708-a151-da0987bbaee2","dfedcb20-c918-433d-a97f-122396eda0de","flight_management"
"68024bc0-7a86-4886-a8f4-013b34c15244","TURN","","SKYWAVE_PHASE_4_5","-2.0","18:56:20","e23e62f2-28ef-43d5-a65c-adf7e3b95fa9","","","MessagingEndUser","0PAg8000000Zl5hGAC","-2.0","18:56:17","1402a838-912a-4979-ab23-f31faff81fdb","9aff0955-3562-4ac8-a488-547613843e9a","flight_management"
"68024bc0-7a86-4886-a8f4-013b34c15244","TURN","","SKYWAVE_PHASE_4_5","-2.0","18:57:23","7d6bfdd7-7aed-4cd4-ad4a-49c0bd505b43","","","MessagingEndUser","0PAg8000000Zl5hGAC","-2.0","18:57:21","128b1445-3850-41bd-ae11-9099b85f47d4","cbebecfe-1c66-4e54-a8e0-59088ffbbd78","flight_management"
"68024bc0-7a86-4886-a8f4-013b34c15244","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","18:57:23","62198bf2-0f03-4dbf-aa25-f343323f98ba","","","","","-2.0","18:57:23","a62c249a-e7b7-4aef-a75c-b361a83d36cd","b66ed3d5-ea5a-45c3-a4ab-af23d4537274","NOT_SET"
"18742c64-7e9d-4e5d-a264-6e0973b015db","TURN","","SKYWAVE_PHASE_4_5","-4.0","16:25:02","73f98462-eeeb-4b83-a866-c6500779f601","","","MessagingEndUser","0PAg8000000ZlTtGAK","-4.0","16:25:00","ef2ccfaa-ad7c-4688-a085-69dd91697865","d87e96b3-0ca5-4fac-a5eb-8a19f5af762c","mileage_account"
"18742c64-7e9d-4e5d-a264-6e0973b015db","TURN","","SKYWAVE_PHASE_4_5","-4.0","16:26:15","8dd702e1-6028-46d6-a26e-a6ebfc7bb1c4","","","MessagingEndUser","0PAg8000000ZlTtGAK","-4.0","16:26:13","9c7d0def-15f9-4316-ae19-2c13a80f6a0e","4b409343-8a43-4f28-a772-50649216b36c","mileage_account"
"18742c64-7e9d-4e5d-a264-6e0973b015db","SESSION_END","","SKYWAVE_PHASE_4_5","-4.0","16:26:15","0c571bb8-8407-4bbc-a35a-76da31cb4069","","","","","-4.0","16:26:15","2bf3be00-f603-471b-ad3f-8c16c8c5ce1e","f5dce4dc-07de-474a-a103-35bea8963d2d","NOT_SET"
"bc817ceb-5459-4a6c-a5d6-07c3e96dfb35","TURN","","SKYWAVE_PHASE_4_5","-2.0","19:00:02","b16a745c-0690-4119-a110-90af4cd1ff82","","","MessagingEndUser","0PAg8000000ZpBpGAK","-2.0","19:00:00","9ee22055-76a0-4695-ab53-c872dbe14b2e","655b0812-d50e-4db4-a876-6498e977f8d1","flight_management"
"bc817ceb-5459-4a6c-a5d6-07c3e96dfb35","TURN","","SKYWAVE_PHASE_4_5","-2.0","19:00:28","ae64f304-ff12-4df7-a282-616308e5d7e6","","","MessagingEndUser","0PAg8000000ZpBpGAK","-2.0","19:00:26","e283349b-88ed-4cd5-a957-5e41ff3575fb","684df2a2-b9aa-4b91-a238-aa11bedbbcc6","flight_management"
"bc817ceb-5459-4a6c-a5d6-07c3e96dfb35","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","19:00:28","022d11e5-8a37-4aef-a1ed-d827258ba331","","","","","-2.0","19:00:28","d564f8d7-5b23-4291-ad63-be5f0788ecc0","4c44331a-e9c8-4068-a243-325f6b708119","NOT_SET"
"f6b0021b-6913-41b3-aa8f-d5217ac0e4fe","TURN","","SKYWAVE_PHASE_4_5","-5.0","11:15:03","163bb50c-2f9c-4728-afaf-d09e433bd835","","","MessagingEndUser","0PAg8000000ZqYPGA0","-5.0","11:15:00","0bfd1ed0-c1aa-44d5-a2c8-08cdc8985ba2","c94b8a96-e41f-4dc4-a764-c864ffc2bb02","flight_management"
"f6b0021b-6913-41b3-aa8f-d5217ac0e4fe","TURN","","SKYWAVE_PHASE_4_5","-5.0","11:19:08","5645a4ee-98a2-4b08-ad95-945bfb128c3a","","","MessagingEndUser","0PAg8000000ZqYPGA0","-5.0","11:19:05","008e37ed-26e0-4722-a43c-9b5c5b26468f","c647135d-e483-4496-ae0a-e8f3635e536b","flight_management"
"f6b0021b-6913-41b3-aa8f-d5217ac0e4fe","SESSION_END","","SKYWAVE_PHASE_4_5","-5.0","11:19:08","1c9f35a6-3d63-4170-ac1a-37f82f81bb69","","","","","-5.0","11:19:08","fe0dd13a-1130-401a-a09e-9401dba26ccd","cbc607ca-a9e0-434e-a143-51a8664a1244","NOT_SET"
"a6b4541a-2de5-4311-aa6a-a1734b0fb27f","TURN","","SKYWAVE_PHASE_4_5","-2.0","11:54:04","6e75b663-2632-4d87-a19b-829ffc329bae","","","MessagingEndUser","0PAg8000000Zqa1GAC","-2.0","11:54:00","d6af5587-1a63-4138-a3f0-34afe5825626","4a32ea18-0c16-42a3-a88d-4f2a01aff59c","off_topic"
"a6b4541a-2de5-4311-aa6a-a1734b0fb27f","TURN","","SKYWAVE_PHASE_4_5","-2.0","11:57:40","9075c635-d6d3-4dd4-a7a1-675a6bb274a6","","","MessagingEndUser","0PAg8000000Zqa1GAC","-2.0","11:57:37","bfccc13f-ab77-4371-ad79-2939cd013c33","69b0b6c6-6f67-4bb0-ac91-0a8acc5bfe33","off_topic"
"a6b4541a-2de5-4311-aa6a-a1734b0fb27f","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","11:57:40","bb0cc31f-c672-4d36-aa0d-556f7a2b2e82","","","","","-2.0","11:57:40","e2c822a2-3911-4377-a5c8-9a89fe8f138b","e475695e-217d-48ca-aed4-bb5a3308acaf","NOT_SET"
"16cce24b-d2b4-4e40-a007-c9e280109e0c","TURN","","SKYWAVE_PHASE_4_5","-2.0","14:48:03","b0d1c698-c5b9-4921-a79a-a69f0e077764","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","14:48:00","ce1521ef-665c-43b0-a5ee-370df7818c04","7406a3e5-c8d5-4a06-a00c-adace7537238","case_management"
"16cce24b-d2b4-4e40-a007-c9e280109e0c","TURN","","SKYWAVE_PHASE_4_5","-2.0","14:49:12","c0aa55f7-0c72-4504-a211-e1972550a362","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","14:49:09","2172a040-33f3-47f1-a2ac-a7eeab411d0e","121fdb1a-9063-4c35-a93c-0475d38fcf2d","case_management"
"16cce24b-d2b4-4e40-a007-c9e280109e0c","TURN","","SKYWAVE_PHASE_4_5","-2.0","14:50:27","919080aa-9bd5-4fe1-afdf-9aabcbd45a3a","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","14:50:23","067f6b35-8a73-4e94-ac6f-5465bb3aab4d","815a87fe-8d8b-4ec0-a9cd-1b8d61580138","flight_management"
"16cce24b-d2b4-4e40-a007-c9e280109e0c","TURN","","SKYWAVE_PHASE_4_5","-2.0","14:53:14","61023e00-b41f-4000-aa49-08a4cb6834db","","","MessagingEndUser","0PAg8000000Zr1RGAS","-2.0","14:53:12","d786ce92-6fdc-4633-a79d-57a4e5b65711","fa8cbce9-c2ef-4151-a8ea-13e775ec04ed","flight_management"
"16cce24b-d2b4-4e40-a007-c9e280109e0c","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","14:53:14","1e0b7ede-5d95-4ea9-a80c-2c57fb4105d4","","","","","-2.0","14:53:14","2bda5fe2-11ef-4698-aed2-ab0090f21fde","6f60bedc-d649-418d-a0d0-ef9e1ca03bed","NOT_SET"
"71a998a2-e14c-45ad-a12e-b457d7efcff8","TURN","","SKYWAVE_PHASE_4_5","-3.0","10:48:04","6668eeef-e955-4b48-a2cc-5005ada3e60c","","","MessagingEndUser","0PAg8000000ZrCjGAK","-3.0","10:48:00","37a330a0-42d0-498c-aabf-b1ddfee8b790","ef9b95d0-9e63-4b65-a5e1-91b2f3aedfbb","off_topic"
"71a998a2-e14c-45ad-a12e-b457d7efcff8","TURN","","SKYWAVE_PHASE_4_5","-3.0","10:52:27","aa29fded-7771-479b-aace-24c6002af8ee","","","MessagingEndUser","0PAg8000000ZrCjGAK","-3.0","10:52:25","73fe594f-c879-442b-a8f1-b95138cb1c1c","540e6251-cf7a-4fdc-a636-70fc3c4c0af6","off_topic"
"71a998a2-e14c-45ad-a12e-b457d7efcff8","SESSION_END","","SKYWAVE_PHASE_4_5","-3.0","10:52:27","209ae5bf-ae40-448b-a44a-614e1adde711","","","","","-3.0","10:52:27","b0f85da3-ea24-4375-a21b-1b488354d8ec","2c4b1325-7005-4215-a533-03471e0bb4b6","NOT_SET"
"0baea545-b2dc-460f-aa08-7b5eb3dd7a1b","TURN","","SKYWAVE_PHASE_4_5","-10.0","16:55:02","aaaf0145-64a0-4e78-a258-9a6a2e261c1e","","","MessagingEndUser","0PAg8000000ZMaLGAW","-10.0","16:55:00","9ef8d9b1-dfd7-46d6-a149-80b68d161913","e1c08ca4-cba9-4560-aa99-243164a5c320","flight_management"
"0baea545-b2dc-460f-aa08-7b5eb3dd7a1b","TURN","","SKYWAVE_PHASE_4_5","-10.0","16:55:47","f077401f-d964-4704-ab5f-94906c549265","","","MessagingEndUser","0PAg8000000ZMaLGAW","-10.0","16:55:44","9e8d7995-832c-4e88-ae47-f664d997c227","576bd4bc-6d3c-4849-a13a-eee550f9f29b","flight_management"
"0baea545-b2dc-460f-aa08-7b5eb3dd7a1b","SESSION_END","","SKYWAVE_PHASE_4_5","-10.0","16:55:47","1f32fd61-8673-4cf8-ac64-7a3025705b4b","","","","","-10.0","16:55:47","e487a339-9da7-49e3-a39d-2cc1025a2de2","2e712e59-9e07-496f-a2e4-59fb63efbe81","NOT_SET"
"fd1e575e-35d2-4b05-a655-9c10eca5507d","TURN","","SKYWAVE_PHASE_4_5","-10.0","16:09:02","6f8b04e2-20ac-4560-ab40-a579ce23cf4e","","","MessagingEndUser","0PAg8000000ZOM1GAO","-10.0","16:09:00","9d8e12b3-8417-401f-a730-e28f11b9b1f6","60e26d36-83c9-4192-afe8-1bddb843b263","off_topic"
"fd1e575e-35d2-4b05-a655-9c10eca5507d","TURN","","SKYWAVE_PHASE_4_5","-10.0","16:09:38","388e849f-282b-4c87-ab37-d3e5c2f10e7a","","","MessagingEndUser","0PAg8000000ZOM1GAO","-10.0","16:09:36","3a32dbbe-7e91-4dde-a0b7-2b01bc92433c","5ea9cdcf-ff68-4d73-a4d7-69a92297f2bd","off_topic"
"fd1e575e-35d2-4b05-a655-9c10eca5507d","TURN","","SKYWAVE_PHASE_4_5","-10.0","16:14:08","94f4cf80-b100-4a0d-a202-9f1d9a97b95e","","","MessagingEndUser","0PAg8000000ZOM1GAO","-10.0","16:14:05","7722702b-8660-4c2a-aef9-3659d806bdc2","46bc5d1a-aeca-40e6-a1ea-1922ecc47878","mileage_account"
"fd1e575e-35d2-4b05-a655-9c10eca5507d","TURN","","SKYWAVE_PHASE_4_5","-10.0","16:14:32","b675d2bc-a991-408e-a020-f86a86fef5bc","","","MessagingEndUser","0PAg8000000ZOM1GAO","-10.0","16:14:30","b1b7cc8d-0125-4f01-a1d2-1e48a11f5289","1b6cc837-863f-495c-a638-71b6a5210151","mileage_account"
"fd1e575e-35d2-4b05-a655-9c10eca5507d","SESSION_END","","SKYWAVE_PHASE_4_5","-10.0","16:14:32","a9bae4d0-863a-45d3-a951-026870cf3e84","","","","","-10.0","16:14:32","2264911d-06ce-4845-af2c-1505a00aa374","43562884-e0ba-4e7e-ac41-391bcd70df9a","NOT_SET"
"74a2c710-3ab0-447f-a8b2-b6072dd759b2","TURN","","SKYWAVE_PHASE_4_5","-12.0","18:21:03","b2f69432-3d73-4114-a0bf-1022cefa057c","","","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","18:21:00","d9109433-ad64-41c2-ae59-1130b37ff9fb","12511531-848e-4806-a218-4c5e7a5fd898","flight_management"
"74a2c710-3ab0-447f-a8b2-b6072dd759b2","TURN","","SKYWAVE_PHASE_4_5","-12.0","18:22:15","dd2ec8a7-a678-4b18-a868-be04824bfdf9","","","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","18:22:11","f8f70d46-deab-48d1-ae80-38f19f84d405","8743a677-c5c7-469a-ab91-3cc73e7ab126","flight_management"
"74a2c710-3ab0-447f-a8b2-b6072dd759b2","TURN","","SKYWAVE_PHASE_4_5","-12.0","18:22:47","1b45bf81-a194-4795-a656-680d6e08d09c","","","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","18:22:43","36ce4098-fe63-4886-a401-1b7366681a69","4e962351-fdde-4771-ab51-b9179edfe454","flight_management"
"74a2c710-3ab0-447f-a8b2-b6072dd759b2","TURN","","SKYWAVE_PHASE_4_5","-12.0","18:23:47","0108459c-b866-4151-aa52-ca398635c6f2","","","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","18:23:44","6fa29a65-8d5d-4519-a04d-a863479eb783","0cfe13f0-5840-44f4-a544-9405c3a2bbea","flight_management"
"74a2c710-3ab0-447f-a8b2-b6072dd759b2","SESSION_END","","SKYWAVE_PHASE_4_5","-12.0","18:23:47","d3c73804-b3c1-41fd-afb7-e8795fb162e1","","","","","-12.0","18:23:47","1248ca00-9dba-486c-a773-8d870fcb3909","5795c38f-02e8-447e-a953-d42ecfe4da49","NOT_SET"
"9dce345a-4d85-41ef-a29d-f6b83e38bc90","TURN","","SKYWAVE_PHASE_4_5","-1.0","16:09:02","1eb6b8f3-5c15-4ae3-a76e-2823e7b73d99","","","MessagingEndUser","0PAg8000000ZOibGAG","-1.0","16:09:00","9497059a-96c4-4214-a437-d2016ffcbbb1","466a0b12-8154-4084-a6aa-40730a0eb195","off_topic"
"9dce345a-4d85-41ef-a29d-f6b83e38bc90","TURN","","SKYWAVE_PHASE_4_5","-1.0","16:09:31","0362a637-8acb-4c54-ae87-01627ec0d4b2","","","MessagingEndUser","0PAg8000000ZOibGAG","-1.0","16:09:29","fd385dc8-4d37-455f-af74-8c30dc731abb","d2f9173b-14ae-45aa-a558-8542241f3ddf","off_topic"
"9dce345a-4d85-41ef-a29d-f6b83e38bc90","SESSION_END","","SKYWAVE_PHASE_4_5","-1.0","16:09:31","1878e43c-db9b-40fd-a947-b6839b31fc67","","","","","-1.0","16:09:31","a41c3089-064a-48c5-a97c-c73381a214bd","a295e50e-2c89-48da-a4a9-791ac3270e0c","NOT_SET"
"8aa6b65f-9560-4405-a4ea-480fd3b83864","TURN","","SKYWAVE_PHASE_4_5","-13.0","19:18:03","348582d3-8cf3-4053-a44a-3704617451b8","","","MessagingEndUser","0PAg8000000ZOvVGAW","-13.0","19:18:00","c7907051-9ec4-4984-a0cf-618e87e78a4c","83909186-36a7-442a-afbb-25ee751a68fe","off_topic"
"8aa6b65f-9560-4405-a4ea-480fd3b83864","TURN","","SKYWAVE_PHASE_4_5","-13.0","19:21:57","49a11879-d278-462a-a0d2-6aa31e32b35b","","","MessagingEndUser","0PAg8000000ZOvVGAW","-13.0","19:21:55","45488edb-f189-46be-a58e-517d183c9bb3","7edfef54-7921-4a4d-a547-d8dbfd0ee6cd","off_topic"
"8aa6b65f-9560-4405-a4ea-480fd3b83864","SESSION_END","","SKYWAVE_PHASE_4_5","-13.0","19:21:57","e519f255-edf3-4f91-a11c-bcb98b020366","","","","","-13.0","19:21:57","fa6f734b-786e-4653-a7a7-4f61eec5462d","27d308ea-bdf1-4eb5-ad10-69c6bace3431","NOT_SET"
"9564a0f8-7090-40b7-a251-2b6e1bb76d72","TURN","","SKYWAVE_PHASE_4_5","-1.0","16:01:02","911b76fd-b86a-4376-a028-0c2528549632","","","MessagingEndUser","0PAg8000000ZP6nGAG","-1.0","16:01:00","18adae6c-fc5d-44ea-a7a0-ac97b76f1be9","a259f9d8-1d33-4d8b-a0ab-2f7a5132730d","mileage_account"
"9564a0f8-7090-40b7-a251-2b6e1bb76d72","TURN","","SKYWAVE_PHASE_4_5","-1.0","16:03:15","bee77148-14ae-4948-a129-81f37b634218","","","MessagingEndUser","0PAg8000000ZP6nGAG","-1.0","16:03:11","3fe89205-c7f5-4651-ab33-bbb3f46ffa1c","f8e5c550-42ab-4804-af4f-69abd6b930c2","mileage_account"
"9564a0f8-7090-40b7-a251-2b6e1bb76d72","TURN","","SKYWAVE_PHASE_4_5","-1.0","16:05:05","04fb4edf-e67f-409c-adf7-b02a5c32ff7c","","","MessagingEndUser","0PAg8000000ZP6nGAG","-1.0","16:05:03","afafd836-3b1a-40ea-ae1f-dc4d364f3c40","a72863b6-51d7-4417-a921-7e94de84fa84","case_management"
"9564a0f8-7090-40b7-a251-2b6e1bb76d72","TURN","","SKYWAVE_PHASE_4_5","-1.0","16:06:20","f96525b4-5bf8-4dc2-ae4c-a6aeba27cc70","","","MessagingEndUser","0PAg8000000ZP6nGAG","-1.0","16:06:16","e50ed8eb-9bfe-4832-ae03-124a3070b44d","21d959ce-df2c-4037-ab2b-47f9698a203c","case_management"
"9564a0f8-7090-40b7-a251-2b6e1bb76d72","SESSION_END","","SKYWAVE_PHASE_4_5","-1.0","16:06:20","ff5f3f31-eea3-4d91-a9b2-f9abdc028168","","","","","-1.0","16:06:20","8223ebdb-e966-426d-a549-e869a31feba4","64c143d9-a57b-4fa4-ac86-bf8bfe8d8b43","NOT_SET"
"7e0e05c6-98f0-4732-a25b-ceb4d3c0ae6d","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:51:02","0f02cdb0-5928-40fa-a747-edf3c3887ff5","","","MessagingEndUser","0PAg8000000ZP8PGAW","-9.0","18:51:00","74ec982c-d0d6-4deb-addc-3927a8abab6a","8e07de12-bae5-495a-a751-1896178488a1","name_change"
"7e0e05c6-98f0-4732-a25b-ceb4d3c0ae6d","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:51:33","946651dd-3372-4443-aa22-2125f02833e1","","","MessagingEndUser","0PAg8000000ZP8PGAW","-9.0","18:51:30","01884c38-40a1-45e8-a6c2-7de9f00e4b73","4d2155be-b2c4-4581-a8f9-a6a995ecbeb0","name_change"
"7e0e05c6-98f0-4732-a25b-ceb4d3c0ae6d","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:52:27","483ca3e9-d895-4594-aaf9-db2eb1c0b4ef","","","MessagingEndUser","0PAg8000000ZP8PGAW","-9.0","18:52:25","a4719b01-d828-4118-af57-23d7a717aaf8","e8d2772e-875c-4dda-a27a-6acc0c381b80","flight_management"
"7e0e05c6-98f0-4732-a25b-ceb4d3c0ae6d","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:52:52","e6bc0006-4994-47e8-a89a-9bd2d26ee0ca","","","MessagingEndUser","0PAg8000000ZP8PGAW","-9.0","18:52:48","6446a735-3cc6-45f4-a3b5-9e56c1e7fbb0","15c9636f-93fd-46ee-ab15-0eb13dd69a43","flight_management"
"7e0e05c6-98f0-4732-a25b-ceb4d3c0ae6d","SESSION_END","","SKYWAVE_PHASE_4_5","-9.0","18:52:52","1cca5938-e2db-4c26-aeec-d6cd88f28843","","","","","-9.0","18:52:52","964869f8-5e32-410d-a7ec-5e50f3fe51dd","3e0ccadb-f8b2-44f8-a923-5c70cb546fbe","NOT_SET"
"6d3ba60d-dcd1-4d4f-a2c8-b8325a420e1f","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:19:04","0a7cd7e2-710d-4b90-a7ae-cd094bae87b1","","","MessagingEndUser","0PAg8000000ZPd3GAG","-2.0","12:19:00","bc6d8ccd-e7ea-4ae4-ad4e-5cbf20fce96c","59230c2d-2976-458a-a4df-421df002876c","flight_management"
"6d3ba60d-dcd1-4d4f-a2c8-b8325a420e1f","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:19:46","39617c11-194d-4be6-abea-d765e13d11c4","","","MessagingEndUser","0PAg8000000ZPd3GAG","-2.0","12:19:43","b76e4950-982a-462b-a95e-66d3e3e33afe","1cb1307b-949c-4f8f-a308-27cd37a19bd7","flight_management"
"6d3ba60d-dcd1-4d4f-a2c8-b8325a420e1f","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:21:58","54ced2ad-714a-4583-a2ab-5d54d5f53dcf","","","MessagingEndUser","0PAg8000000ZPd3GAG","-2.0","12:21:54","b5f6de1d-15b4-4d1e-a4e5-d87c0d9569fc","ea575ba2-3782-4dc7-a984-51a478cf25ba","flight_management"
"6d3ba60d-dcd1-4d4f-a2c8-b8325a420e1f","TURN","","SKYWAVE_PHASE_4_5","-2.0","12:22:43","12f08eb8-af24-491b-aafb-6bec1aa56abb","","","MessagingEndUser","0PAg8000000ZPd3GAG","-2.0","12:22:39","f757c8b4-eea7-4cac-a662-6c4ff0896bdd","927a58c3-c690-4961-aa09-8c1f3c6653bc","flight_management"
"6d3ba60d-dcd1-4d4f-a2c8-b8325a420e1f","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","12:22:43","dd4bd9fc-0995-46ba-a4d9-4fb05d670948","","","","","-2.0","12:22:43","fa51f19e-c200-4ab9-a919-def6d0830dce","8c15c489-a4f7-4744-a085-96309e12bfce","NOT_SET"
"42c1b1c7-40b5-48fc-aa2c-b8af97c32f15","TURN","","SKYWAVE_PHASE_4_5","-1.0","17:48:04","c938859e-0e6f-4cdd-ae64-f9fc49033305","","","MessagingEndUser","0PAg8000000ZPtBGAW","-1.0","17:48:00","27bba823-48f2-4e73-ad59-070d45b36495","2795eb6c-3946-43f0-a5be-ad69083e5c7c","flight_management"
"42c1b1c7-40b5-48fc-aa2c-b8af97c32f15","TURN","","SKYWAVE_PHASE_4_5","-1.0","17:49:06","f1749896-1b08-4269-aa2d-025305acde2e","","","MessagingEndUser","0PAg8000000ZPtBGAW","-1.0","17:49:02","0ef9e99e-cf27-475b-a004-0520f52ccbac","df0bc758-e480-4491-aab0-b0b353eefa7d","flight_management"
"42c1b1c7-40b5-48fc-aa2c-b8af97c32f15","SESSION_END","","SKYWAVE_PHASE_4_5","-1.0","17:49:06","0d9e8cc0-511d-412d-aeb3-c55d34f782ba","","","","","-1.0","17:49:06","452cc758-cbf0-4e56-a01e-91f3963e9d82","22eafdc3-9566-40fc-a764-d855adb9a766","NOT_SET"
"a2ffa8cf-179e-43bd-aa79-46141990e949","TURN","","SKYWAVE_PHASE_4_5","-8.0","13:02:02","e4576abb-06e8-4c47-ae2e-e9904f94e812","","","MessagingEndUser","0PAg8000000ZRgTGAW","-8.0","13:02:00","3a3575f1-49e1-44a1-a785-753b8c2d6fdb","dc87b4c7-ac2e-45ef-a59e-cc5b7800deaf","flight_management"
"a2ffa8cf-179e-43bd-aa79-46141990e949","TURN","","SKYWAVE_PHASE_4_5","-8.0","13:02:43","19d10227-2045-487b-a8f4-db1d7c8ff396","","","MessagingEndUser","0PAg8000000ZRgTGAW","-8.0","13:02:41","88ae5ac7-c389-4b07-a723-2cbe7b36075b","377b9de9-02db-410e-a021-ee2ca0872af5","flight_management"
"a2ffa8cf-179e-43bd-aa79-46141990e949","SESSION_END","","SKYWAVE_PHASE_4_5","-8.0","13:02:43","e5cb0fc8-ee62-4883-abaf-ef87688157af","","","","","-8.0","13:02:43","b7026623-5f0b-4de7-a9aa-f3c7ab67bde8","914344e7-f0e3-4738-ae46-66e3d3d6b339","NOT_SET"
"3dfbe3e6-fba8-4f49-a81c-7523ecad0a47","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:37:03","b3c5ef29-b6ae-4f8f-ac51-c3d5d616d300","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:37:00","8a5952d1-911a-4055-ad74-6880ffc546c4","86341631-d0fd-4b85-a09f-29127608cf5b","name_change"
"3dfbe3e6-fba8-4f49-a81c-7523ecad0a47","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:41:32","271a2ce9-a50f-4eae-a6e0-82deef4569bd","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:41:30","9f1032a6-ee96-44c9-a896-53b0d54328d7","cb0f5077-10aa-40c3-ae9d-61dc01ac6766","name_change"
"3dfbe3e6-fba8-4f49-a81c-7523ecad0a47","SESSION_END","","SKYWAVE_PHASE_4_5","-8.0","17:41:32","89339a77-cced-4206-a69e-4c7b7f2e9655","","","","","-8.0","17:41:32","736bdde0-780b-440c-aa51-1270fa121a81","01bc9f72-bd55-4c4a-abe4-b6da6848ca57","NOT_SET"
"d296eb06-56ac-4e77-ace6-87ecf8bbc226","TURN","","SKYWAVE_PHASE_4_5","-7.0","17:10:04","e49f267a-0d67-4d06-ae9c-c1e4de7074ec","","","MessagingEndUser","0PAg8000000ZSXhGAO","-7.0","17:10:00","987ba940-483b-4819-a034-945af89280c0","3c7ba34a-fa3f-4a7d-a2a6-88742c43955d","flight_management"
"d296eb06-56ac-4e77-ace6-87ecf8bbc226","TURN","","SKYWAVE_PHASE_4_5","-7.0","17:12:50","66e88d95-cd3b-4268-a7f9-6603f4ec94f9","","","MessagingEndUser","0PAg8000000ZSXhGAO","-7.0","17:12:46","069fc829-ce6f-45b4-a58a-f2f22fc23276","925af534-9952-4f5e-a232-ea1baf4d530c","flight_management"
"d296eb06-56ac-4e77-ace6-87ecf8bbc226","TURN","","SKYWAVE_PHASE_4_5","-7.0","17:13:54","7bcd64c9-74be-4e4a-a50a-72978c38a51c","","","MessagingEndUser","0PAg8000000ZSXhGAO","-7.0","17:13:52","0238909a-43e2-449f-a4eb-20d5ce5d97b9","c27ca685-01e6-4b3c-ad75-de12e2673124","mileage_account"
"d296eb06-56ac-4e77-ace6-87ecf8bbc226","TURN","","SKYWAVE_PHASE_4_5","-7.0","17:15:08","ff3715be-c9f3-45e3-aeda-e03a2af6febb","","","MessagingEndUser","0PAg8000000ZSXhGAO","-7.0","17:15:06","2c73dfab-9d06-420f-a850-4cc8f1c09e17","84caa33b-cf05-440c-a7a1-3f6026479b13","mileage_account"
"d296eb06-56ac-4e77-ace6-87ecf8bbc226","TURN","","SKYWAVE_PHASE_4_5","-7.0","17:15:44","2184d19e-2085-4aa8-a41e-bcfbf1626f02","","","MessagingEndUser","0PAg8000000ZSXhGAO","-7.0","17:15:42","c1082441-69dc-44f5-ac5e-8de63c4003be","426e8939-3b93-4421-aded-3d0703f5ce9b","mileage_account"
